Conversation_ID,Turn_1,Turn_2,Turn_3,Turn_4,Turn_5,Turn_6,Turn_7,Turn_8,Turn_9,Turn_10,Turn_11,Turn_12,Turn_13,Turn_14,Turn_15,Turn_16,Turn_17,Turn_18,Turn_19,Turn_20,Turn_21,Turn_22,Turn_23,Turn_24,Turn_25,Turn_26,Turn_27,Turn_28,Turn_29,Turn_30
conv_219,6.0,8.0,7.0,6.0,8.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0
conv_220,7.0,8.0,8.0,6.0,7.0,8.0,6.0,8.0,6.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0
conv_221,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0
conv_222,6.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0
conv_223,7.0,6.0,6.0,8.0,7.0,7.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0
conv_224,8.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0
conv_225,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,8.0,6.0,8.0,8.0,7.0
conv_226,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_227,8.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0
conv_228,7.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0
conv_229,6.0,7.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0
conv_230,8.0,9.0,9.0,7.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,9.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0
conv_231,7.0,6.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0
conv_232,7.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0
conv_233,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0
conv_234,7.0,6.0,6.0,8.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,7.0
conv_235,6.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_236,6.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0
conv_237,8.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0
conv_238,6.0,6.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0
conv_239,8.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,7.0
conv_240,8.0,8.0,6.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,8.0
conv_241,7.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,6.0,7.0,8.0,6.0,8.0,8.0,6.0,8.0,7.0
conv_242,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0
conv_243,7.0,8.0,6.0,6.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,8.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,6.0,7.0,8.0,7.0
conv_244,8.0,6.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,7.0,6.0,8.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0
conv_245,7.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,8.0,8.0,6.0,6.0,8.0,6.0,7.0,7.0
conv_246,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0
conv_247,6.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,9.0,7.0,7.0
conv_248,8.0,8.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0
conv_249,6.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
conv_250,7.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0
conv_251,6.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0
conv_252,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0
conv_253,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_254,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0
conv_255,8.0,7.0,8.0,8.0,9.0,8.0,6.0,6.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0
conv_256,8.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0
conv_257,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0
conv_258,6.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0
conv_259,8.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,6.0
conv_260,7.0,6.0,8.0,6.0,8.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0
conv_261,7.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,6.0,8.0,8.0,7.0,8.0
conv_262,7.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,8.0,7.0,6.0
conv_263,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0
conv_264,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0
conv_265,7.0,8.0,8.0,6.0,8.0,6.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,7.0
conv_266,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,6.0,7.0
conv_267,7.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0
conv_268,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0
conv_269,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0
conv_270,7.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0
conv_271,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,8.0
conv_272,6.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,7.0
conv_273,6.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0
conv_274,8.0,8.0,8.0,8.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,8.0
conv_275,8.0,8.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,6.0,4.0,8.0
conv_276,8.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,6.0,8.0,6.0,8.0,7.0,8.0,6.0,7.0
conv_277,7.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,6.0,6.0,7.0
conv_278,6.0,8.0,8.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0
conv_279,7.0,7.0,6.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,6.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0
conv_280,6.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0
conv_281,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,8.0,7.0,8.0
conv_282,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,6.0,8.0
conv_283,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0
conv_284,8.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,8.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,8.0,6.0
conv_285,8.0,6.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0
conv_286,8.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0
conv_287,7.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0
conv_288,8.0,6.0,8.0,7.0,6.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0
conv_289,8.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0
conv_290,8.0,7.0,7.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,8.0
conv_291,8.0,6.0,7.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,8.0,6.0,8.0
conv_292,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0
conv_293,7.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,8.0
conv_294,7.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0
conv_295,8.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,6.0
conv_296,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0
conv_297,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
conv_298,8.0,7.0,7.0,6.0,7.0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0
conv_299,6.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,6.0,8.0
conv_300,6.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0
conv_301,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,8.0,6.0
conv_302,7.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0
conv_303,8.0,8.0,6.0,8.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0
conv_304,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_305,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0
conv_306,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0
conv_307,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0
conv_308,8.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,8.0,8.0,8.0
conv_309,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0,8.0,8.0
conv_310,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,9.0,7.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0
conv_311,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0
conv_312,7.0,7.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,8.0,8.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0
conv_313,6.0,6.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0
conv_314,8.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,8.0,6.0,7.0,6.0,8.0,6.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0
conv_315,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0
conv_316,8.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0
conv_317,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0
conv_318,7.0,7.0,6.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0
conv_319,6.0,6.0,7.0,7.0,6.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0
conv_320,8.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,7.0
conv_321,8.0,6.0,8.0,6.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0
conv_322,7.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0
conv_323,8.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,7.0,8.0,4.0,7.0,8.0,8.0,7.0,6.0,8.0,6.0,8.0,6.0,6.0,7.0
conv_324,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0
conv_325,8.0,6.0,8.0,8.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0
conv_326,8.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,7.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0
conv_327,6.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,8.0,8.0,6.0,6.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,6.0
conv_328,8.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0
