Conversation_ID,Turn_1,Turn_2,Turn_3,Turn_4,Turn_5,Turn_6,Turn_7,Turn_8,Turn_9,Turn_10,Turn_11,Turn_12,Turn_13,Turn_14,Turn_15,Turn_16,Turn_17,Turn_18,Turn_19,Turn_20,Turn_21,Turn_22,Turn_23,Turn_24,Turn_25,Turn_26,Turn_27,Turn_28,Turn_29,Turn_30
conv_218,6.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0
conv_219,7.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,8.0,6.0
conv_220,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0
conv_221,6.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0
conv_222,6.0,6.0,7.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0
conv_223,6.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0
conv_224,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0
conv_225,7.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0
conv_226,8.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0
conv_227,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0
conv_228,6.0,7.0,6.0,8.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0
conv_229,6.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0
conv_230,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0
conv_231,8.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0
conv_232,6.0,6.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0
conv_233,8.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,8.0
conv_234,7.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,7.0
conv_235,6.0,7.0,6.0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0
conv_236,8.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,6.0,8.0
conv_237,6.0,8.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,7.0
conv_238,7.0,7.0,8.0,8.0,6.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0
conv_239,8.0,7.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0
conv_240,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,6.0
conv_241,7.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,7.0
conv_242,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_243,6.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0
conv_244,7.0,7.0,6.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,8.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,8.0,7.0,6.0,8.0,6.0
conv_245,6.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,6.0
conv_246,6.0,8.0,8.0,6.0,8.0,8.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0
conv_247,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0
conv_248,8.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0
conv_249,6.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,7.0
conv_250,6.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0
conv_251,7.0,8.0,7.0,6.0,8.0,6.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0
conv_252,8.0,6.0,8.0,8.0,6.0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,8.0,6.0
conv_253,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,7.0,8.0
conv_254,7.0,6.0,8.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0
conv_255,7.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0
conv_256,6.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
conv_257,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0
conv_258,6.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,8.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0
conv_259,6.0,8.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,7.0,7.0,6.0,8.0,8.0,6.0,6.0,7.0
conv_260,6.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,6.0
conv_261,6.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,8.0,7.0,8.0,6.0
conv_262,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0
conv_263,8.0,7.0,6.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0
conv_264,6.0,7.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0
conv_265,4.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0
conv_266,7.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,8.0,7.0,6.0
conv_267,7.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,6.0,8.0,6.0
conv_268,8.0,7.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0
conv_269,6.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,6.0
conv_270,8.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0
conv_271,7.0,7.0,7.0,8.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,8.0,6.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0
conv_272,7.0,6.0,8.0,8.0,7.0,6.0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0
conv_273,7.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0
conv_274,8.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,8.0
conv_275,8.0,6.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
conv_276,8.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0
conv_277,6.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0
conv_278,6.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
conv_279,6.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0
conv_280,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,8.0,7.0,8.0
conv_281,7.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0
conv_282,6.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,8.0,6.0,6.0
conv_283,6.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,6.0,8.0,8.0,8.0
conv_284,7.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0
conv_285,6.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0
conv_286,6.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,6.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,7.0
conv_287,7.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0
conv_288,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0
conv_289,8.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,6.0
conv_290,7.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0
conv_291,8.0,8.0,7.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,6.0
conv_292,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0
conv_293,7.0,6.0,6.0,6.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0
conv_294,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,6.0,7.0,6.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0
conv_295,6.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0,7.0,7.0
conv_296,8.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0
conv_297,7.0,6.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,6.0,8.0,7.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0
conv_298,8.0,4.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0
conv_299,7.0,8.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0
conv_300,6.0,7.0,8.0,7.0,8.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0
conv_301,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,7.0
conv_302,8.0,7.0,6.0,6.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
conv_303,7.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,5.0,6.0,8.0,8.0,6.0,6.0
conv_304,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0
conv_305,8.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,8.0,7.0,6.0,8.0,8.0,6.0,8.0
conv_306,6.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,7.0
conv_307,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0
conv_308,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,8.0,6.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0
conv_309,6.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0
conv_310,8.0,8.0,8.0,7.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0
conv_311,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0
conv_312,6.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,8.0,6.0,8.0,6.0,7.0
conv_313,6.0,6.0,7.0,8.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0
conv_314,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0
conv_315,6.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,8.0
conv_316,6.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0
conv_317,6.0,8.0,6.0,8.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,6.0,7.0
conv_318,7.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0
conv_319,6.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0
conv_320,8.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0
conv_321,7.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0
conv_322,8.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,5.0,8.0,6.0,6.0,5.0,8.0,6.0,7.0
conv_323,6.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0
conv_324,6.0,7.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0
conv_325,7.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0
conv_326,6.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,8.0
conv_327,6.0,8.0,8.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,6.0,8.0,7.0
